order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao,desconto_pct,tem_desconto,desconto_acima_25,faixa_desconto,frete_gratis,mk_elegivel_nao_subsidiado,faixa_ticket,cmv_pct,frete_pct,desconto_sobre_bruta_pct,margem_pct,margem_negativa,ano,mes,ano_mes,margem_realizada,receita_realizada,idx_sazonal
ORD-004768,CLI-01729,SKU-01583,2023-05-04 20:48:15,Email Marketing,Acessórios,Bolsa de Couro Urban Verde,5.0,177.02,885.1,0.0,885.1,273.09,0.0,PIX,Aprovado,612.01,13.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,30.85414077505366,0.0,0.0,69.14585922494632,False,2023,5,2023-05,612.01,885.1,162.8
ORD-004428,CLI-03910,SKU-01356,2023-05-04 20:54:49,Google Ads,Moda,Legging Clássico Nude,2.0,297.84,595.68,97.52,498.16,186.13,0.0,PIX,Aprovado,312.03,1.0,True,Atraso na entrega,16.371206016653236,True,False,10-20%,True,False,300-500,37.36349767143086,0.0,16.371206016653236,62.63650232856912,False,2023,5,2023-05,-186.13,0.0,162.8
ORD-041129,CLI-01729,SKU-01052,2023-05-04 20:56:52,Instagram Ads,Moda,Camisa Social Luxo Bege,4.0,184.85,739.4,0.0,739.4,288.64,0.0,Boleto,Aprovado,450.76,5.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,39.03705707330268,0.0,0.0,60.96294292669733,False,2023,5,2023-05,450.76,739.4,162.8
ORD-056381,CLI-11830,SKU-01298,2023-05-04 21:04:33,Orgânico,Moda,Shorts Urban Azul,2.0,102.9,205.8,43.65,162.15,81.33,12.78,Boleto,Aprovado,68.04,4.0,True,Produto com defeito,21.209912536443145,True,False,20-25%,False,False,100-200,50.1572617946346,7.88159111933395,21.209912536443145,41.96114708603145,False,2023,5,2023-05,-94.11,0.0,162.8
ORD-040173,CLI-11962,SKU-04200,2023-05-04 21:09:41,Marketplace,Lifestyle,Caderno Slim Rosa,4.0,136.76,547.04,0.0,547.04,230.0,39.99,Boleto,Aprovado,277.05,13.0,False,Não se aplica,0.0,False,False,0%,False,True,500-1000,42.04445744369699,7.3102515355367075,0.0,50.645291020766315,False,2023,5,2023-05,277.05,547.04,162.8
ORD-034133,CLI-03105,SKU-01596,2023-05-04 21:20:23,TikTok Ads,Acessórios,Lenço Exclusivo Preto,6.0,201.05,1206.3,0.0,1206.3,400.57,0.0,Cartão de Crédito,Aprovado,805.73,13.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,33.206499212467875,0.0,0.0,66.79350078753212,False,2023,5,2023-05,805.73,1206.3,162.8
ORD-010800,CLI-11830,SKU-04381,2023-05-04 21:44:41,Email Marketing,Moda,Jaqueta Exclusivo Rosa,6.0,253.69,1522.14,0.0,1522.14,676.25,0.0,Cartão de Crédito,Aprovado,845.89,13.0,True,Tamanho errado,0.0,False,False,0%,True,False,>1000,44.42758221976953,0.0,0.0,55.57241778023047,False,2023,5,2023-05,-676.25,0.0,162.8
ORD-045409,CLI-07163,SKU-01399,2023-05-04 21:53:18,Instagram Ads,Lifestyle,Caderno Sustentável Rosa,5.0,131.14,655.7,0.0,655.7,278.68,0.0,PIX,Aprovado,377.02,1.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,42.5011438157694,0.0,0.0,57.49885618423058,False,2023,5,2023-05,377.02,655.7,162.8
ORD-076222,CLI-11830,SKU-04161,2023-05-04 22:38:41,Marketplace,Beleza,Esfoliante Delicado Nude,6.0,82.14,492.84,0.0,492.84,240.35,13.64,Cartão de Crédito,Aprovado,238.85,13.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,48.76836295755215,2.7676324973622273,0.0,48.46400454508563,False,2023,5,2023-05,238.85,492.84,162.8
ORD-051392,CLI-01729,SKU-02272,2023-05-04 22:45:22,TikTok Ads,Beleza,Creme Hidratante Sport Azul,2.0,52.64,105.28,6.45,98.83,46.91,37.9,Cartão de Crédito,Aprovado,14.02,3.0,False,Não se aplica,6.126519756838906,True,False,0-10%,False,False,<100,47.465344531012846,38.348679550743704,6.126519756838906,14.185975918243448,False,2023,5,2023-05,14.02,98.83,162.8
ORD-056710,CLI-11830,SKU-01652,2023-05-05 00:06:24,Email Marketing,Beleza,Kit Skincare Delicado Vermelho,4.0,91.09,364.36,0.0,364.36,173.86,0.0,PIX,Aprovado,190.5,4.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,47.7165440772862,0.0,0.0,52.2834559227138,False,2023,5,2023-05,190.5,364.36,162.8
ORD-026432,CLI-09365,SKU-03618,2023-05-05 00:29:50,Marketplace,Moda,Saia Oversize Preto,2.0,222.48,444.96,0.0,444.96,218.3,52.92,Cartão de Crédito,Aprovado,173.74,12.0,True,Não gostei,0.0,False,False,0%,False,True,300-500,49.060589715929524,11.893203883495145,0.0,39.046206400575336,False,2023,5,2023-05,-271.22,0.0,162.8
ORD-008223,CLI-11830,SKU-02631,2023-05-05 00:49:13,Google Ads,Beleza,Condicionador Exclusivo Nude,6.0,284.29,1705.74,0.0,1705.74,841.19,0.0,PIX,Aprovado,864.55,6.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,49.315253203888055,0.0,0.0,50.684746796111945,False,2023,5,2023-05,864.55,1705.74,162.8
ORD-062890,CLI-11830,SKU-00220,2023-05-05 01:02:57,Instagram Ads,Moda,Calça Jeans Sport Preto,3.0,78.49,235.47,0.0,235.47,110.42,42.62,Cartão de Crédito,Aprovado,82.43,12.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,46.893447148256676,18.099970272221512,0.0,35.00658257952181,False,2023,5,2023-05,82.43,235.47,162.8
ORD-052498,CLI-11830,SKU-03508,2023-05-05 01:25:45,Influenciador,Beleza,Protetor Solar Luxo Nude,4.0,397.19,1588.76,233.75,1355.01,742.91,0.0,PIX,Aprovado,612.1,6.0,False,Não se aplica,14.712731941891791,True,False,10-20%,True,False,>1000,54.826901646482305,0.0,14.712731941891791,45.17309835351769,False,2023,5,2023-05,612.1,1355.01,162.8
ORD-054975,CLI-01729,SKU-01859,2023-05-05 01:27:29,Instagram Ads,Moda,Vestido Slim Bege,2.0,232.05,464.1,0.0,464.1,153.01,0.0,Cartão de Crédito,Aprovado,311.09,11.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,32.969187675070025,0.0,0.0,67.03081232492997,False,2023,5,2023-05,311.09,464.1,162.8
ORD-036084,CLI-12360,SKU-03138,2023-05-05 01:34:58,TikTok Ads,Beleza,Sombra Sustentável Prata,6.0,578.93,3473.58,0.0,3473.58,1545.63,0.0,Cartão de Crédito,Aprovado,1927.95,9.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,44.49674399322889,0.0,0.0,55.50325600677112,False,2023,5,2023-05,1927.95,3473.58,162.8
ORD-039272,CLI-01729,SKU-00591,2023-05-05 01:40:56,Marketplace,Lifestyle,Garrafa Térmica Moderno Prata,5.0,78.28,391.4,0.0,391.4,144.48,22.01,PIX,Aprovado,224.91,17.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,36.91364333163005,5.623403168114462,0.0,57.462953500255495,False,2023,5,2023-05,224.91,391.4,162.8
ORD-053178,CLI-01729,SKU-04151,2023-05-05 02:07:43,Email Marketing,Moda,Regata Edição Limitada Azul,1.0,81.11,81.11,18.66,62.45,37.63,21.71,Cartão de Crédito,Aprovado,3.11,10.0,True,Produto com defeito,23.005794599926027,True,False,20-25%,False,False,<100,60.256204963971186,34.763811048839074,23.005794599926027,4.979983987189751,False,2023,5,2023-05,-59.34,0.0,162.8
ORD-032355,CLI-11830,SKU-03835,2023-05-05 02:09:46,Instagram Ads,Moda,Legging Luxo Azul,3.0,97.61,292.83,0.0,292.83,96.46,0.0,Cartão de Crédito,Aprovado,196.37,7.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,32.94061400812758,0.0,0.0,67.05938599187242,False,2023,5,2023-05,196.37,292.83,162.8
ORD-062688,CLI-11830,SKU-04714,2023-05-05 02:33:45,TikTok Ads,Moda,Blusa de Tricô Premium Vermelho,1.0,69.85,69.85,24.89,44.96,24.5,55.24,Cartão de Crédito,Aprovado,-34.78,3.0,False,Não se aplica,35.63350035790981,True,True,>30%,False,False,<100,54.49288256227758,122.86476868327402,35.63350035790981,-77.35765124555161,True,2023,5,2023-05,-34.78,44.96,162.8
ORD-054461,CLI-11830,SKU-01512,2023-05-05 02:37:02,Instagram Ads,Beleza,Sérum Facial Luxo Branco,3.0,86.02,258.06,0.0,258.06,112.55,0.0,PIX,Aprovado,145.51,5.0,True,Tamanho errado,0.0,False,False,0%,True,False,250-300,43.61388824304425,0.0,0.0,56.38611175695575,False,2023,5,2023-05,-112.55,0.0,162.8
ORD-035896,CLI-11830,SKU-02324,2023-05-05 02:46:31,Orgânico,Moda,Camisa Social Luxo Bege,1.0,108.13,108.13,0.0,108.13,45.26,35.66,Vale-Troca,Aprovado,27.21,2.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,41.857023952649584,32.97882178858781,0.0,25.1641542587626,False,2023,5,2023-05,27.21,108.13,162.8
ORD-015218,CLI-01729,SKU-00286,2023-05-05 03:24:34,Marketplace,Acessórios,Lenço Urban Preto,5.0,222.13,1110.65,0.0,1110.65,397.95,58.69,Cartão de Crédito,Aprovado,654.01,15.0,False,Não se aplica,0.0,False,False,0%,False,True,>1000,35.83036960338541,5.284292981587358,0.0,58.88533741502723,False,2023,5,2023-05,654.01,1110.65,162.8
ORD-075642,CLI-01729,SKU-01490,2023-05-05 03:48:07,TikTok Ads,Moda,Vestido Urban Rosa,1.0,125.39,125.39,26.51,98.88,50.96,40.57,Cartão de Crédito,Aprovado,7.35,2.0,False,Não se aplica,21.142036845043467,True,False,20-25%,False,False,<100,51.53721682847897,41.029530744336576,21.142036845043467,7.433252427184465,False,2023,5,2023-05,7.35,98.88,162.8
ORD-034687,CLI-11830,SKU-01847,2023-05-05 03:52:56,Google Ads,Lifestyle,Caderno Edição Limitada Azul,4.0,133.79,535.16,0.0,535.16,222.92,0.0,Cartão de Crédito,Aprovado,312.24,11.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,41.654832199715976,0.0,0.0,58.34516780028404,False,2023,5,2023-05,312.24,535.16,162.8
ORD-014246,CLI-01729,SKU-00036,2023-05-05 03:54:49,Google Ads,Beleza,Batom Edição Limitada Azul,1.0,133.11,133.11,0.0,133.11,62.25,17.74,Cartão de Crédito,Aprovado,53.12,8.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,46.765832769889556,13.327323266471335,0.0,39.90684396363909,False,2023,5,2023-05,53.12,133.11,162.8
ORD-024543,CLI-11830,SKU-04342,2023-05-05 04:03:24,Marketplace,Moda,Regata Delicado Nude,5.0,49.18,245.9,0.0,245.9,85.73,6.54,Cartão de Crédito,Aprovado,153.63,18.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,34.86376575843839,2.6596177307848716,0.0,62.476616510776736,False,2023,5,2023-05,153.63,245.9,162.8
ORD-037119,CLI-01729,SKU-03052,2023-05-05 04:52:00,Instagram Ads,Beleza,Óleo Corporal Urban Vermelho,3.0,243.01,729.03,71.04,657.99,358.73,0.0,Boleto,Aprovado,299.26,6.0,False,Não se aplica,9.744454960701207,True,False,0-10%,True,False,500-1000,54.51906563929543,0.0,9.744454960701207,45.480934360704566,False,2023,5,2023-05,299.26,657.99,162.8
ORD-075485,CLI-11830,SKU-02824,2023-05-05 05:01:53,TikTok Ads,Lifestyle,Garrafa Térmica Luxo Branco,1.0,246.14,246.14,0.0,246.14,111.43,39.56,Cartão de Crédito,Aprovado,95.15,1.0,False,Não se aplica,0.0,False,False,0%,False,False,200-250,45.2709839928496,16.072154058665802,0.0,38.656861948484604,False,2023,5,2023-05,95.15,246.14,162.8
ORD-021874,CLI-01729,SKU-03577,2023-05-05 05:52:39,Google Ads,Lifestyle,Garrafa Térmica Premium Verde,4.0,43.25,173.0,0.0,173.0,78.81,14.91,PIX,Aprovado,79.28,2.0,True,Atraso na entrega,0.0,False,False,0%,False,False,100-200,45.554913294797686,8.61849710982659,0.0,45.82658959537572,False,2023,5,2023-05,-93.72,0.0,162.8
ORD-059080,CLI-11830,SKU-00262,2023-05-05 06:07:34,Email Marketing,Lifestyle,Almofada Exclusivo Prata,2.0,111.92,223.84,21.81,202.03,73.41,18.17,Cartão de Crédito,Aprovado,110.45,11.0,False,Não se aplica,9.743566833452464,True,False,0-10%,False,False,200-250,36.33618769489679,8.993713804880464,9.743566833452464,54.67009850022274,False,2023,5,2023-05,110.45,202.03,162.8
ORD-022840,CLI-14211,SKU-03928,2023-05-05 06:12:39,Orgânico,Beleza,Óleo Corporal Slim Verde,4.0,560.44,2241.76,258.69,1983.07,866.91,0.0,Boleto,Aprovado,1116.16,1.0,False,Não se aplica,11.539593890514595,True,False,10-20%,True,False,>1000,43.71555214894079,0.0,11.539593890514595,56.28444785105923,False,2023,5,2023-05,1116.16,1983.07,162.8
ORD-054183,CLI-08289,SKU-02499,2023-05-05 06:22:26,Marketplace,Beleza,Perfume Clássico Nude,2.0,160.19,320.38,88.13,232.25,152.21,52.65,PIX,Aprovado,27.39,12.0,False,Não se aplica,27.50795929833323,True,True,25-30%,False,False,200-250,65.53713670613564,22.669537136706136,27.50795929833323,11.793326157158235,False,2023,5,2023-05,27.39,232.25,162.8
ORD-055056,CLI-11830,SKU-03637,2023-05-05 06:50:02,Orgânico,Beleza,Óleo Corporal Artesanal Azul,4.0,546.85,2187.4,380.17,1807.23,972.62,0.0,PIX,Aprovado,834.61,13.0,False,Não se aplica,17.379994514034927,True,False,10-20%,True,False,>1000,53.81827437570203,0.0,17.379994514034927,46.18172562429796,False,2023,5,2023-05,834.61,1807.23,162.8
ORD-064318,CLI-03910,SKU-02481,2023-05-05 07:29:20,Marketplace,Lifestyle,Luminária Artesanal Prata,4.0,53.58,214.32,37.24,177.08,75.56,9.64,Boleto,Aprovado,91.88,18.0,True,Arrependimento,17.375886524822697,True,False,10-20%,False,False,100-200,42.66997967020556,5.443867178676305,17.375886524822697,51.88615315111813,False,2023,5,2023-05,-85.2,0.0,162.8
ORD-046994,CLI-11830,SKU-04854,2023-05-05 07:31:10,Orgânico,Lifestyle,Caderno Edição Limitada Bege,1.0,286.14,286.14,0.0,286.14,130.16,0.0,Cartão de Crédito,Aprovado,155.98,2.0,False,Não se aplica,0.0,False,False,0%,True,False,250-300,45.48822254840288,0.0,0.0,54.51177745159712,False,2023,5,2023-05,155.98,286.14,162.8
ORD-038610,CLI-11830,SKU-04675,2023-05-05 07:51:54,Marketplace,Beleza,Kit Skincare Moderno Vermelho,2.0,196.08,392.16,0.0,392.16,158.19,21.34,Cartão de Crédito,Aprovado,212.63,5.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,40.33812729498163,5.441656466748265,0.0,54.22021623827009,False,2023,5,2023-05,212.63,392.16,162.8
ORD-008618,CLI-11830,SKU-00629,2023-05-05 08:17:05,TikTok Ads,Beleza,Base Líquida Delicado Branco,4.0,247.93,991.72,0.0,991.72,329.72,0.0,Cartão de Crédito,Aprovado,662.0,7.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,33.247287540838144,0.0,0.0,66.75271245916186,False,2023,5,2023-05,662.0,991.72,162.8
ORD-050405,CLI-11830,SKU-01834,2023-05-05 08:18:28,Email Marketing,Moda,Jaqueta Sustentável Preto,2.0,274.24,548.48,53.42,495.06,215.12,0.0,Boleto,Aprovado,279.94,7.0,False,Não se aplica,9.739644107351225,True,False,0-10%,True,False,300-500,43.453318789641656,0.0,9.739644107351225,56.546681210358344,False,2023,5,2023-05,279.94,495.06,162.8
ORD-071188,CLI-07163,SKU-03973,2023-05-05 08:39:30,TikTok Ads,Beleza,Base Líquida Sport Verde,4.0,152.58,610.32,0.0,610.32,220.56,0.0,Vale-Troca,Aprovado,389.76,8.0,True,Atraso na entrega,0.0,False,False,0%,True,False,500-1000,36.138419189933146,0.0,0.0,63.86158081006684,False,2023,5,2023-05,-220.56,0.0,162.8
ORD-070889,CLI-03910,SKU-02570,2023-05-05 09:09:30,Marketplace,Beleza,Batom Clássico Azul,1.0,245.04,245.04,50.2,194.84,74.19,33.75,Boleto,Aprovado,86.9,12.0,False,Não se aplica,20.486451191642182,True,False,20-25%,False,False,100-200,38.07739683843153,17.32190515294601,20.486451191642182,44.600698008622466,False,2023,5,2023-05,86.9,194.84,162.8
ORD-034650,CLI-11830,SKU-02786,2023-05-05 09:25:53,Marketplace,Acessórios,Óculos de Sol Exclusivo Bege,5.0,74.92,374.6,0.0,374.6,175.42,27.92,Cartão de Crédito,Aprovado,171.26,6.0,False,Não se aplica,0.0,False,False,0%,False,True,300-500,46.82861719167111,7.453283502402562,0.0,45.718099305926316,False,2023,5,2023-05,171.26,374.6,162.8
ORD-068540,CLI-11830,SKU-04131,2023-05-05 10:21:23,Email Marketing,Moda,Regata Básico Prata,1.0,189.29,189.29,0.0,189.29,65.63,58.79,Boleto,Aprovado,64.87,1.0,False,Não se aplica,0.0,False,False,0%,False,False,100-200,34.67166781129484,31.058164720798775,0.0,34.27016746790639,False,2023,5,2023-05,64.87,189.29,162.8
ORD-054527,CLI-01729,SKU-04622,2023-05-05 10:40:21,Instagram Ads,Beleza,Kit Skincare Básico Rosa,3.0,268.75,806.25,0.0,806.25,351.05,0.0,Cartão de Crédito,Aprovado,455.2,1.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,43.54108527131783,0.0,0.0,56.458914728682174,False,2023,5,2023-05,455.2,806.25,162.8
ORD-035417,CLI-14305,SKU-03236,2023-05-05 10:56:09,Instagram Ads,Acessórios,Brinco Premium Rosa,4.0,83.17,332.68,0.0,332.68,132.21,0.0,Cartão de Crédito,Aprovado,200.47,14.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,39.74089214861128,0.0,0.0,60.25910785138871,False,2023,5,2023-05,200.47,332.68,162.8
ORD-024158,CLI-12360,SKU-04571,2023-05-05 11:14:05,Marketplace,Beleza,Batom Edição Limitada Vermelho,4.0,183.78,735.12,239.44,495.68,265.96,24.67,PIX,Aprovado,205.05,16.0,False,Não se aplica,32.571552943737075,True,True,>30%,False,True,300-500,53.655584247901864,4.9770012911555845,32.571552943737075,41.36741446094255,False,2023,5,2023-05,205.05,495.68,162.8
ORD-027794,CLI-13668,SKU-03749,2023-05-05 11:18:02,Marketplace,Moda,Shorts Premium Verde,6.0,199.32,1195.92,81.9,1114.02,420.99,20.92,PIX,Aprovado,672.11,11.0,False,Não se aplica,6.848284166164961,True,False,0-10%,False,True,>1000,37.79016534712124,1.877883700472164,6.848284166164961,60.3319509524066,False,2023,5,2023-05,672.11,1114.02,162.8
ORD-018247,CLI-02924,SKU-03284,2023-05-05 11:44:53,Marketplace,Beleza,Condicionador Edição Limitada Preto,4.0,233.16,932.64,0.0,932.64,337.09,54.88,PIX,Aprovado,540.67,11.0,True,Atraso na entrega,0.0,False,False,0%,False,True,500-1000,36.14363527191628,5.884371247212215,0.0,57.9719934808715,False,2023,5,2023-05,-391.96999999999997,0.0,162.8
ORD-017205,CLI-11830,SKU-00432,2023-05-05 11:47:31,TikTok Ads,Moda,Calça Jeans Urban Dourado,4.0,286.03,1144.12,244.51,899.61,564.37,0.0,Cartão de Crédito,Aprovado,335.24,7.0,True,Não gostei,21.371010033912526,True,False,20-25%,True,False,500-1000,62.73496292838008,0.0,21.371010033912526,37.26503707161992,False,2023,5,2023-05,-564.37,0.0,162.8
ORD-028949,CLI-11830,SKU-02006,2023-05-05 11:53:11,TikTok Ads,Moda,Camisa Social Delicado Azul,5.0,230.24,1151.2,0.0,1151.2,370.69,0.0,PIX,Aprovado,780.51,3.0,True,Não gostei,0.0,False,False,0%,True,False,>1000,32.2003127171647,0.0,0.0,67.7996872828353,False,2023,5,2023-05,-370.69,0.0,162.8
ORD-052791,CLI-03910,SKU-03345,2023-05-05 12:09:51,TikTok Ads,Beleza,Óleo Corporal Urban Azul,4.0,218.3,873.2,0.0,873.2,379.93,0.0,PIX,Aprovado,493.27,5.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,43.51007787448465,0.0,0.0,56.48992212551535,False,2023,5,2023-05,493.27,873.2,162.8
ORD-038861,CLI-06160,SKU-04181,2023-05-05 12:38:29,Instagram Ads,Acessórios,Colar Urban Azul,6.0,221.61,1329.66,0.0,1329.66,402.75,0.0,Cartão de Crédito,Aprovado,926.91,2.0,False,Não se aplica,0.0,False,False,0%,True,False,>1000,30.28969811831596,0.0,0.0,69.71030188168403,False,2023,5,2023-05,926.91,1329.66,162.8
ORD-029570,CLI-04627,SKU-01923,2023-05-05 12:56:37,Instagram Ads,Moda,Shorts Artesanal Verde,5.0,170.0,850.0,0.0,850.0,347.11,0.0,Cartão de Crédito,Aprovado,502.89,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,40.836470588235294,0.0,0.0,59.163529411764706,False,2023,5,2023-05,502.89,850.0,162.8
ORD-004389,CLI-01729,SKU-01353,2023-05-05 13:18:15,Marketplace,Beleza,Base Líquida Slim Verde,2.0,103.97,207.94,15.71,192.23,65.89,57.96,PIX,Aprovado,68.38,11.0,False,Não se aplica,7.555063960757911,True,False,0-10%,False,False,100-200,34.27664776569734,30.151381157987828,7.555063960757911,35.57197107631483,False,2023,5,2023-05,68.38,192.23,162.8
ORD-022984,CLI-01729,SKU-03806,2023-05-05 13:42:50,Influenciador,Moda,Vestido Sustentável Branco,4.0,175.32,701.28,0.0,701.28,247.81,0.0,Cartão de Crédito,Aprovado,453.47,4.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,35.336812685375314,0.0,0.0,64.6631873146247,False,2023,5,2023-05,453.47,701.28,162.8
ORD-006799,CLI-11830,SKU-03876,2023-05-05 13:51:19,Influenciador,Moda,Vestido Urban Branco,1.0,99.06,99.06,0.0,99.06,43.48,37.69,Cartão de Crédito,Aprovado,17.89,9.0,False,Não se aplica,0.0,False,False,0%,False,False,<100,43.89259034928325,38.047647890167575,0.0,18.05976176054916,False,2023,5,2023-05,17.89,99.06,162.8
ORD-068786,CLI-12360,SKU-02678,2023-05-05 14:21:07,Instagram Ads,Acessórios,Colar Clássico Azul,2.0,241.49,482.98,167.0,315.98,215.86,0.0,Cartão de Crédito,Aprovado,100.12,4.0,False,Não se aplica,34.57700111805872,True,True,>30%,True,False,300-500,68.3144502816634,0.0,34.57700111805872,31.685549718336603,False,2023,5,2023-05,100.12,315.98,162.8
ORD-047714,CLI-11830,SKU-02634,2023-05-05 15:08:44,Google Ads,Moda,Top Luxo Rosa,4.0,180.95,723.8,0.0,723.8,336.68,0.0,Boleto,Aprovado,387.12,7.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,46.51561204752694,0.0,0.0,53.484387952473064,False,2023,5,2023-05,387.12,723.8,162.8
ORD-043720,CLI-11830,SKU-04877,2023-05-05 15:32:59,TikTok Ads,Moda,Top Exclusivo Verde,2.0,78.95,157.9,26.58,131.32,50.39,14.41,Cartão de Crédito,Aprovado,66.52,7.0,False,Não se aplica,16.833438885370487,True,False,10-20%,False,False,100-200,38.371915930551324,10.973195248248555,16.833438885370487,50.65488882120012,False,2023,5,2023-05,66.52,131.32,162.8
ORD-017199,CLI-11830,SKU-02689,2023-05-05 16:05:15,Orgânico,Lifestyle,Espelho de Mesa Edição Limitada Vermelho,2.0,326.04,652.08,180.07,472.01,291.28,0.0,PIX,Aprovado,180.73,12.0,False,Não se aplica,27.614709851551954,True,True,25-30%,True,False,300-500,61.710556979725006,0.0,27.614709851551954,38.289443020274994,False,2023,5,2023-05,180.73,472.01,162.8
ORD-069933,CLI-14211,SKU-01765,2023-05-05 16:42:28,Orgânico,Moda,Camisa Social Premium Bege,3.0,233.83,701.49,0.0,701.49,248.08,0.0,PIX,Aprovado,453.41,2.0,False,Não se aplica,0.0,False,False,0%,True,False,500-1000,35.36472365963877,0.0,0.0,64.63527634036123,False,2023,5,2023-05,453.41,701.49,162.8
ORD-014230,CLI-11830,SKU-04963,2023-05-05 17:09:33,TikTok Ads,Beleza,Esfoliante Urban Branco,5.0,66.98,334.9,0.0,334.9,119.49,0.0,Cartão de Crédito,Aprovado,215.41,10.0,False,Não se aplica,0.0,False,False,0%,True,False,300-500,35.679307255897285,0.0,0.0,64.32069274410273,False,2023,5,2023-05,215.41,334.9,162.8
ORD-036565,CLI-09097,SKU-00159,2023-05-05 17:56:47,Instagram Ads,Moda,Legging Oversize Preto,3.0,218.57,655.71,224.98,430.73,256.28,0.0,Cartão de Crédito,Aprovado,174.45,4.0,False,Não se aplica,34.31089963550959,True,True,>30%,True,False,300-500,59.49899008659716,0.0,34.31089963550959,40.501009913402825,False,2023,5,2023-05,174.45,430.73,162.8
ORD-001810,CLI-06351,SKU-03822,2023-05-05 18:00:41,Marketplace,Beleza,Base Líquida Moderno Prata,1.0,329.08,329.08,32.3,296.78,130.95,39.96,Cartão de Crédito,Aprovado,125.87,12.0,False,Não se aplica,9.815242494226327,True,False,0-10%,False,True,250-300,44.12359323404542,13.464519172450975,9.815242494226327,42.411887593503614,False,2023,5,2023-05,125.87,296.78,162.8
